o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,o34,o35,o36,o37,o38,o39,o40,o41,o42,o43,o44,o45,o46,o47,o48,o49,o50,o51,o52,o53,o54,o55,o56,o57,o58,o59,o60,o61,o62,o63,o64,o65,o66,o67,o68,o69,o70,o71,o72,o73,o74,o75,o76,o77,o78,o79,o80,o81,o82,o83,o84,o85,o86,o87,o88,o89,o90,o91,o92,o93,o94,o95,o96,o97,o98,o99,o100,o101,o102,o103,o104,o105,o106,o107,o108,o109,o110,o111,o112,o113,o114,o115,o116,o117,o118,o119,o120,o121,o122,o123,o124,o125,o126,o127,o128,o129,o130,o131,o132,o133,o134,o135,o136,o137,o138,o139,o140,o141,o142,o143,o144,o145,o146,o147,o148,o149,o150,o151,o152,o153,o154,o155,o156,o157,o158,o159,o160,o161,o162,o163,o164,o165,o166,o167,o168,o169,o170,o171,o172,o173,o174,o175,o176,o177,o178,o179,o180,o181,o182,o183,o184,o185,o186,o187,o188,o189,o190,o191,o192,o193,o194,o195,o196,o197,o198,o199,o200,o201,o202,o203,o204,o205,o206,o207,o208,o209,o210,o211,o212,o213,o214,o215,o216,o217,o218,o219,o220,o221,o222,o223,o224,o225,o226,o227
0.010438453,1.87573E-05,6.56506E-05,0,0,0,0,0.010616647,0.004858148,0,0.000431419,4.68933E-05,0.000131301,0.014236811,0.056328253,3.75147E-05,0.055343494,4.68933E-05,0,0,0,9.37866E-06,0.000300117,0.000131301,0.026213365,0.000497069,0.000300117,0.012764361,0.014011723,0,0,0.006743259,0.023127784,0,0,0.000497069,0,0,0,0.02133646,0,0.00090973,0.000637749,0.000750293,0,2.8136E-05,0,9.37866E-06,0.000356389,0.000318875,0,0,0.000196952,0,0,9.37866E-05,0,0.000131301,0.003610785,0.006349355,0,0.006274326,9.37866E-06,0,0.0145932,0,0.000872216,0.000206331,0.000253224,0,9.37866E-06,6.56506E-05,0,0,0.002082063,0.000947245,0.000215709,0,0.012454865,0,0.014133646,9.37866E-06,0.001209848,5.6272E-05,9.37866E-06,0.006743259,0.002419695,0.001706917,0,0,0,0.003779601,0.000684642,0.000375147,0,0,0,0,0.002166471,0,9.37866E-06,0.000872216,0,2.8136E-05,0,0,0,0.001097304,0.000609613,0,0,0,0.000478312,0,0,0,0.000206331,0,0,0,0,9.37866E-06,0,0,0,0.001556858,1.87573E-05,1.87573E-05,0,0.006536928,0,0,0,0,0,0,0,0,0,0,0,0,2.8136E-05,0.002785463,6.56506E-05,0,0,0.000131301,0.00014068,0,0,0,2.8136E-05,0,0,0,0,0.000178195,2.8136E-05,0,0,0,0,0,0.00014068,0.001200469,0.000450176,0,0.002260258,0.02673857,1.87573E-05,0.000103165,0.156164127,0.000159437,9.37866E-06,5.6272E-05,0.140679953,0.03943728,0.024440797,0,0.033575615,0.00028136,0,0,0,0,0,0,0,1.87573E-05,0,0,9.37866E-06,0,0,0,3.75147E-05,0.001453693,0,0,0,0.000759672,7.50293E-05,0,0,0.000150059,0,0,0.000675264,0,0.004951934,0,0.001641266,0.001603751,0.029148886,0.156886284,0.013036342,0,0,1.87573E-05,0.005767878,0,0,0,9.37866E-06,0,9.37866E-06
0.008571356,0,0.00111415,0,0,0,0,1.26608E-05,1.26608E-05,0,0.002367568,0.000291198,6.3304E-05,0.118542996,0.000113947,0.00048111,0.00015193,0,0,0,0,0.000101286,0.003165198,0.00159526,0.003861542,0.001481313,0,0.027853743,0.007267295,0,0,0.010445153,0.030094703,0,1.26608E-05,0.010445153,0,0,0.001215436,0.071508154,0,0.003329788,0.000253216,0.000506432,0,1.26608E-05,0,0.000113947,0.00015193,0.000227894,0,2.53216E-05,0.000683683,0,0,2.53216E-05,0,6.3304E-05,0.006330396,0.005482123,0,0.004254026,1.26608E-05,0,0.020675073,0,0.000746987,0.000215233,6.3304E-05,2.53216E-05,6.3304E-05,0.000417806,0,0.000734326,0.012762078,0.002658766,0.004456599,0,0.037222729,0.007406563,0.000215233,0.000139269,0.009520916,3.79824E-05,0.000139269,0.009141092,0.0035197,0.015053682,0,0,0,0.0006457,0.000709004,0.000595057,7.59648E-05,3.79824E-05,2.53216E-05,0,0.001291401,0,0,2.53216E-05,0,0.000126608,0,0,0,0.002380229,0.001380026,0,0,0,7.59648E-05,3.79824E-05,0,0,0.000367163,0,0,0,0,0,0,0,0.001025524,0.004861744,0.00016459,7.59648E-05,0.000430467,0.004102097,0,0,0,0,0,0,0,1.26608E-05,0,0,0,0.000126608,0.000113947,0.046465107,0.000227894,7.59648E-05,1.26608E-05,0.000189912,3.79824E-05,0,0.000113947,0,1.26608E-05,0,0,0,0,3.79824E-05,0,0,0,0,2.53216E-05,0.000392485,0.001215436,0.00143067,0.000620379,0,0.008887876,0.031056923,0.002342247,0.00016459,0.124328978,5.06432E-05,0,5.06432E-05,0.07129292,0.037159425,0.040451231,0,0.025511496,0.00048111,0,0,0,0,1.26608E-05,0,0,0,0,0,0,0,0,0,1.26608E-05,0.00031652,0,0,0.000101286,0.000101286,2.53216E-05,1.26608E-05,0,6.3304E-05,0,0,0,1.26608E-05,0.003329788,1.26608E-05,0.0134331,0.00015193,0.015142307,0.085688241,0.000227894,0,0,5.06432E-05,0.022523549,0,0,0,0,0,0
0.010792022,6.50906E-06,0.000104145,0,0,6.50906E-06,0,0.009867736,0.000234326,0,0.001060977,0.000156217,0.000182254,0.023217819,0.029954697,0.000338471,0.012490887,7.81087E-05,0,6.50906E-06,0,1.30181E-05,0.000371016,0.001887628,0.014365497,0.002447407,0.00027989,0.036990991,0.011312747,0,0,0.007609092,0.050855291,0,0,0.003990054,0,0,3.90544E-05,0.047021454,7.15997E-05,0.008696105,0.000325453,0.003762237,0,0.00020829,0,4.55634E-05,0.000377526,0.000130181,0,0,0.000182254,0,0,2.60362E-05,0,0.000104145,0.000748542,0.001783483,0,0.002408352,6.50906E-06,0,0.011286711,0,0.000794105,0.000117163,0.000169236,0,4.55634E-05,6.50906E-05,0,0.000390544,0.003638565,0.001952718,0.012139398,6.50906E-06,0.025216101,0.001490575,0.048531556,0.000650906,0.004556342,5.85815E-05,0.000292908,0.015088002,0.003052749,0.005382993,0,0,0,0.000605343,0.001034941,0.000364507,0,3.25453E-05,0,6.50906E-06,0.000742033,0,1.30181E-05,1.30181E-05,0,0.000156217,0,0,0,0.003339148,0.000872214,1.30181E-05,0,0,0.00048818,0,0,0,6.50906E-05,0,0,0,6.50906E-06,0,0,0,0,0.010629296,9.11268E-05,3.90544E-05,3.90544E-05,0.008761196,0,0,0,0,0,0,0,1.30181E-05,0,0,0,0,6.50906E-06,0.040076286,7.81087E-05,2.60362E-05,0,4.55634E-05,4.55634E-05,0,6.50906E-06,0,0,0,0,0,0,5.85815E-05,0,0,0,0,0,0.000195272,0.000149708,0.000494689,0.000227817,6.50906E-06,0.0019397,0.029121537,0.000149708,2.60362E-05,0.127330244,8.46178E-05,6.50906E-06,8.46178E-05,0.112027442,0.02605577,0.028399031,0,0.025958134,9.76359E-05,0,1.95272E-05,0,0,0,0,0,6.50906E-06,0,6.50906E-06,6.50906E-06,0,0,0,3.25453E-05,0.000800614,0,0,1.95272E-05,0.000234326,5.20725E-05,6.50906E-06,0,5.85815E-05,0,0,1.30181E-05,0,0.00173141,0,0.001763955,0.000742033,0.010980785,0.132921527,0.001308321,0,0,0.000156217,0.00963341,0,0,0,0,0,0
0.015766111,1.22455E-05,0,0,0,0,6.12276E-06,0.024362467,0.018925455,1.22455E-05,6.12276E-06,0,6.12276E-05,0.003269555,0.048975968,5.51049E-05,0.060725547,1.83683E-05,0,6.12276E-06,0,0,6.12276E-06,0,0.023842033,0.000881678,0.000300015,0.003465483,0.005081892,0,1.22455E-05,0.004334915,0.061545997,0,0,0.000410225,0,0,0,0.011492423,0,0.002473596,0.000489821,0.002987908,0,7.34731E-05,0,0,0.000832696,0.000673504,0,0,0,0,0,1.22455E-05,0,4.28593E-05,0.000802082,0.001910302,0,0.00410225,0,0,0.013684372,0,0.000936782,0.000171437,2.4491E-05,0,1.22455E-05,0.000140824,0,0,0.001028624,0.000269402,1.83683E-05,6.12276E-06,0.00210623,0,0.02946885,0.000306138,0.000373488,0,5.51049E-05,0.009924996,0.000838818,0.000587785,0,0,0,0.005583958,0.000183683,0.000440839,0,0,0,0,0.001604163,0,1.83683E-05,0.000746977,0,0,0,0,0,0.003949181,0.000673504,0,0,0,0.00024491,0,0,0,0.000208174,0,0,6.12276E-06,6.12276E-06,0,0,0,0,0.000838818,0,0,0,0.003551202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445737,6.12276E-05,0.00011021,0,0.000312261,9.79642E-05,0,0,0,4.28593E-05,0,0,0,0,2.4491E-05,4.28593E-05,0,0,0,0,1.22455E-05,3.06138E-05,0.002522578,0,0,0.000226542,0.006367672,6.12276E-06,1.22455E-05,0.217302924,0.000146946,0,6.12276E-06,0.161867442,0.026327874,0.026358488,0,0.042247053,6.12276E-05,0,0,0,0,0,0,0,1.83683E-05,0,0,0,0,0,0,3.67366E-05,0.00181846,0,0,1.22455E-05,0.000410225,1.83683E-05,0,0,0.000220419,0,0,0.000232665,0,0.001781724,0,0.000202051,0.003208327,0.009520894,0.106260523,0.011272004,6.12276E-06,0,0,0.000348997,0,0,0,0,0,0
0.016049743,0,6.40282E-05,0,0,0,0,0.025177323,0.018482816,0,0.000106714,4.97997E-05,7.11425E-05,0.007882586,0.047829087,4.97997E-05,0.06473254,4.97997E-05,0,1.42285E-05,0,0,7.11425E-05,0,0.024800267,0.003407725,0.000462426,0.006488194,0.00713559,0,0,0.005186287,0.036688175,0,0,0.000341484,0,2.13427E-05,0,0.013488614,0,0.005634484,0.000462426,0.004809231,0,0.000298798,0,0,0.001415735,0.00075411,0,0,8.5371E-05,0,0,2.8457E-05,0,2.8457E-05,0.001166737,0.000256113,0,0.00179279,2.13427E-05,0,0.006758535,0,0.001735876,0.000142285,0.000135171,0,5.6914E-05,0.000206313,2.13427E-05,2.13427E-05,0.003293897,0.000704311,0.000633168,1.42285E-05,0.004161835,7.11425E-06,0.029531242,0.000192085,0.001159622,0,4.97997E-05,0.008067557,0.002290788,0.00098888,0,0,7.11425E-06,0.003855922,0.000263227,0.000412626,0,0,0,7.11425E-06,0.002248102,2.8457E-05,0,0.00051934,0,2.8457E-05,0,0,0,0.003806123,0.000355712,0,0,0,0.000654511,4.97997E-05,0,0,0.00061894,7.11425E-06,0,0,7.11425E-06,0,0,0,0,0.002610929,2.13427E-05,4.97997E-05,7.11425E-06,0.003478867,0,0,0,0,0,0,0,0,0,0,4.26855E-05,2.8457E-05,2.8457E-05,0.008857238,2.8457E-05,4.97997E-05,0,0.000462426,0.000156513,0,1.42285E-05,7.11425E-06,4.97997E-05,1.42285E-05,0,0,0,5.6914E-05,6.40282E-05,0,0,0,0,1.42285E-05,2.8457E-05,0.003286782,2.13427E-05,0,0.001067137,0.013830098,0,7.82567E-05,0.221551902,0.000120942,7.11425E-06,2.13427E-05,0.146418332,0.02425247,0.039000306,0,0.030313809,9.95995E-05,0,1.42285E-05,0,0,0,0,0,6.40282E-05,0,0,0,0,0,0,0.000163628,0.002995098,0,0,1.42285E-05,0.000355712,9.24852E-05,0,0,0.000163628,0,0,0.000647397,0,0.001771448,0,0.000640282,0.002383273,0.008672268,0.105675035,0.009454835,0,7.11425E-06,0.000156513,0.002141389,0,0,0,0,0,0
0.009447047,0,0.000983958,0,0,0,0,0.0003559,2.61691E-05,1.04676E-05,0.001763798,0.000266925,0.000198885,0.055368592,0.006830136,0.000329731,0.006950514,5.23382E-06,0,9.94426E-05,5.23382E-06,0.000104676,0.001648654,0.002365687,0.006521341,0.000921152,8.37411E-05,0.0382854,0.012791458,0,0,0.005390836,0.026687253,0,0,0.0039306,0,0.000141313,0.000785073,0.02783346,0,0.005406537,0.000476278,0.000910685,5.23382E-06,1.57015E-05,0,0.000512914,0.000240756,0.000204119,5.23382E-06,0,0.000811242,0,0,1.04676E-05,0,0.000361134,0.001748096,0.001622484,0,0.001690524,1.57015E-05,0,0.015078638,0,0.001805668,0.000214587,0.000188418,0,1.57015E-05,0.001543977,5.23382E-06,3.14029E-05,0.010598487,0.004009107,0.006584147,0,0.020914349,0.002459896,0.005935153,0.000157015,0.006872007,2.09353E-05,9.42088E-05,0.005097742,0.00128752,0.00175333,0,0,0,0.001957449,0.000125612,0.000507681,0,0,0,0,0.000994426,7.32735E-05,0,0.000136079,0,0.000225054,0,0,0,0.003485725,0.001423599,0,0,0,3.14029E-05,7.85073E-05,0,0,0.000376835,0,0,0.000272159,0,1.04676E-05,2.09353E-05,0,0,0.00468427,0.00010991,3.14029E-05,0.00017795,0.00332871,0,0,0,0,1.04676E-05,0,0,5.23382E-06,0,0,1.57015E-05,0.000361134,1.04676E-05,0.052589433,0.000130846,0.00010991,1.57015E-05,0.00024599,5.7572E-05,0,1.04676E-05,0,5.7572E-05,0,0,0,0,0.000151781,3.14029E-05,0,0,0,0,0.001104336,0.001188077,0.001952215,0.000334965,6.28059E-05,0.003176929,0.038076047,0.001444535,0.000146547,0.147258786,0.000130846,0,9.42088E-05,0.088828409,0.0361343,0.063894486,0,0.019113914,0.000675163,0,5.23382E-06,0,5.23382E-06,0,0,0,1.57015E-05,0,0,3.14029E-05,0,0,0,0.000376835,0.000968257,0,0,5.23382E-06,8.37411E-05,3.66367E-05,0,0,4.18706E-05,0,0,0.000648994,0,0.001292754,2.61691E-05,0.002323817,0.000648994,0.011791799,0.182184073,0.00021982,0,5.23382E-06,0.000225054,0.014586659,0.000146547,5.23382E-06,0,1.57015E-05,0,0
0.014779304,8.63782E-06,0,0,0,0,0,0.003342835,0.00921655,1.72756E-05,8.63782E-06,2.59134E-05,3.45513E-05,0.001528893,0.120428436,1.72756E-05,0.136373845,0.000190032,0,0,0,8.63782E-06,1.72756E-05,8.63782E-06,0.034689471,0.002314935,0.000250497,0.000777403,0.000181394,0,0,0.003541505,0.036131986,0,0,0.000544182,0,0,0,0.008629179,0,0.001736201,0.000941522,0.004284357,0,7.77403E-05,0,8.63782E-06,0.000872419,0.000483718,0,0,0,0,0,4.31891E-05,0,0.000190032,0.000138205,1.72756E-05,0,0.001788028,0,0,0.008050445,0,0.002876393,0.000362788,0,0,1.72756E-05,0,2.59134E-05,0,0.000509631,6.04647E-05,1.72756E-05,0,0.000310961,6.04647E-05,0.015453053,0,0.000164119,0.000112292,0,0.000872419,0.001053814,4.31891E-05,0,0,0,0.012352077,0.000146843,0.000215945,0,0,0,0,0.003973396,0,0,0.001312948,0,8.63782E-06,0,0,0,0.001373413,0.000414615,0,0,0,5.18269E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000371426,0,0,8.63782E-06,0.003178716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075149,1.72756E-05,0,0,0.000112292,0.000112292,0,0,0,8.63782E-06,0,0,0,0,0,7.77403E-05,0,0,0,0,0,0,0.002263108,2.59134E-05,0,2.59134E-05,0.017897555,0,3.45513E-05,0.18642999,0.000155481,8.63782E-06,0,0.099637212,0.012438456,0.050384383,0,0.043733264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72756E-05,0.005320895,0,0,0.000112292,0.000734214,6.91025E-05,0,0,3.45513E-05,0,0,0,0,0.004206617,0,0.000241859,0.010667703,0.027364602,0.085635311,0.014269673,0,0,8.63782E-06,0.000155481,0,0,0,0,0,0
0.016407143,0,1.88516E-05,0,0,0,0,0.017092084,0.025770086,0,2.51354E-05,6.28385E-06,3.77031E-05,0.002262188,0.099448278,1.88516E-05,0.112638088,0.000113109,0,6.28385E-06,0,6.28385E-06,6.28385E-06,6.28385E-06,0.025575287,0.001187648,0.000571831,0.001175081,0.003217333,6.28385E-06,0,0.004317008,0.05580691,0,0,0.000257638,0,0,6.28385E-06,0.014547123,0,0.002079956,0.000911159,0.002582664,0,0.000113109,0,0,0.000754063,0.000377031,0,0,0,0,0,3.14193E-05,0,0,0.000188516,6.28385E-06,0,0.002997398,0,0,0.00663575,0,0.001671505,0.000232503,0,0,0,0,3.14193E-05,0,0.000395883,5.65547E-05,1.25677E-05,0,0.000320477,6.28385E-06,0.021610175,0.000201083,0.000188516,0.000138245,6.28385E-06,0.00257638,0.00136988,0.000408451,0,0,0,0.010160992,0.000150813,0.000194799,6.28385E-06,0,0,0,0.005422966,0,0,0.001112242,0,6.28385E-06,0,0,0,0.001489273,0.000754063,0,0,0,0.00027649,0,0,0,0.000182232,0,0,0,0,0,0,0,6.28385E-06,0.001445286,1.25677E-05,6.28385E-06,0,0.002702057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001545828,0.000106826,0,0,0.000201083,0.00016338,0,0,0,3.14193E-05,0,0,0,0,6.28385E-06,5.02708E-05,0,0,0,0,6.28385E-06,0,0.003324159,6.28385E-06,0,3.14193E-05,0.009941057,0,3.14193E-05,0.15411781,0.000125677,6.28385E-06,6.28385E-06,0.121416632,0.014289485,0.038576581,0,0.047091204,0,1.88516E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25677E-05,0.003462404,0,0,1.88516E-05,0.000339328,5.65547E-05,0,0,0.000182232,0,0,1.25677E-05,0,0.004178763,6.28385E-06,6.28385E-05,0.003550378,0.025349068,0.107108296,0.014075834,0,0,0,0.000125677,0,0,0,0,0,0
0.013409322,1.7563E-05,0.000834241,8.78148E-06,0,0,0,0.000149285,1.7563E-05,0,0.00100987,0.0002371,0.000105378,0.094400927,0.002792511,0.003064737,0.000140504,5.26889E-05,0,2.63444E-05,0,0,0.001211844,0.003231585,0.005953845,0.003170115,7.02519E-05,0.057817275,0.011986722,0,0,0.006322667,0.024166637,0,0,0.003055956,0,0.000386385,0.000614704,0.021857108,0,0.00586603,0.000289789,0.003433559,0,0.000122941,0.000395167,0.002625663,0.000702519,0.000149285,0,0.000254663,0.00100987,0,0,7.02519E-05,0,0.002204152,0.003890196,0.00077277,8.78148E-06,0.002248059,0.000105378,1.7563E-05,0.016983385,0,0.001308441,0.000368822,0.000166848,0.000421511,0.000140504,0.001001089,1.7563E-05,0.001879237,0.059828234,0.00764867,0.015674945,0.000149285,0.031938249,0.003205241,0.001369911,0.000447856,0.011275422,3.51259E-05,0.000201974,0.010722189,0.006032878,0.010739752,0,0,0,0.001343567,3.51259E-05,0.000553233,5.26889E-05,0,0,8.78148E-06,0.000562015,6.14704E-05,2.63444E-05,0.000122941,0,8.78148E-05,8.78148E-06,7.90333E-05,0,0.0030823,0.003600407,0,0,0,0.000245881,0.00088693,2.63444E-05,0,0.000965963,0,4.39074E-05,0.00041273,0,0,0.000122941,0,0.000553233,0.012733148,0.000377604,7.02519E-05,0.0011855,0.012820963,8.78148E-06,0,0,0,0,0,0,0.000272226,0,0,0.000641048,0.001238189,7.90333E-05,0.038366293,0.000395167,0.000210756,3.51259E-05,0.000623485,9.65963E-05,0,1.7563E-05,0,0.000579578,5.26889E-05,0,0,0,0.00017563,6.14704E-05,0.000149285,0,0,0,0.000131722,0.000623485,0.000482981,0.000447856,0.000201974,0.003934104,0.023279708,0.001132811,0.000105378,0.111682883,3.51259E-05,0,0.001071341,0.08327479,0.049158734,0.083547016,8.78148E-06,0.031068882,0.000228319,0,8.78148E-06,0.00017563,4.39074E-05,3.51259E-05,0,0,0.000272226,0,0,7.90333E-05,0,0,0,7.02519E-05,0.001501633,0,1.7563E-05,0.000131722,0.00017563,2.63444E-05,0,0,0.000245881,0,0,1.7563E-05,4.39074E-05,0.002379782,8.78148E-05,0.002283185,0.000737644,0.010792441,0.018142541,0.000342478,0.000105378,0,0.0004742,0.026221504,0.000263444,0,0,0,0,0
0.010515822,0,0.001701983,0,0,0,0,6.07851E-05,0,0,0.003282395,0.000291768,0.000133727,0.09460593,0.000875305,0.001434528,0.000437653,0,0,4.86281E-05,0,3.64711E-05,0.003768676,0.002309834,0.003489065,0.003318866,2.4314E-05,0.037273424,0.005166734,0,0,0.007294212,0.020934389,0,0,0.003233767,0,0.00012157,0.000303926,0.032191789,0,0.002929842,0.000109413,0.000206669,0,7.29421E-05,0,0.000826677,0.000109413,0.000170198,0,7.29421E-05,0.001203545,0,0,7.29421E-05,2.4314E-05,0.000741578,0.010929161,0.006175766,0,0.005811056,3.64711E-05,0,0.020350852,0,0.001665512,0.000206669,0.001240016,6.07851E-05,0.000109413,0.000255297,0,0.000656479,0.022952454,0.002990627,0.00538556,0,0.023074024,0.006856559,0.000802363,0.000109413,0.016363349,7.29421E-05,0.000109413,0.00746441,0.004169858,0.014527639,0,0,0,0.001361586,0.000182355,0.00032824,0,0,0,0,0.000948248,2.4314E-05,1.2157E-05,3.64711E-05,0,0.000170198,0,0,0,0.004899279,0.003476908,0,0,0,0.000133727,2.4314E-05,0,1.2157E-05,0.000279611,0,0,0.000522752,0,0,0,1.2157E-05,0.000364711,0.008704426,0.000522752,8.50991E-05,0.000218826,0.00457104,0,0,0,0,0,0,0,0.000133727,0,0,0,0.000948248,3.64711E-05,0.038002845,0.000291768,4.86281E-05,2.4314E-05,8.50991E-05,8.50991E-05,0,3.64711E-05,0,0.00012157,0,2.4314E-05,0,0,0.000109413,8.50991E-05,0,0,0,0,0.001252173,0.000936091,0.001106289,0.002686701,1.2157E-05,0.010090327,0.024545024,0.002759644,0.000267454,0.143768919,1.2157E-05,0,0.000158041,0.085986603,0.049855939,0.065550652,0,0.032325516,0.000279611,0,1.2157E-05,0.000218826,0,0,0,0,1.2157E-05,0,0,2.4314E-05,0,0,0,0.000182355,0.00150747,0,1.2157E-05,0,0.00012157,2.4314E-05,0,0,9.72562E-05,0,0,0,0,0.002309834,7.29421E-05,0.009348748,0.000583537,0.019730844,0.064079653,0.00024314,0,0,8.50991E-05,0.020946546,9.72562E-05,0,0,0,0,0
0.029016246,1.0933E-05,0,0,0,0,0,1.0933E-05,0.010801828,0,1.0933E-05,0,0,0.000229594,0.157140358,4.37321E-05,0.032624144,1.0933E-05,0,0,0,0,0,0,0.015634225,0,4.37321E-05,0.00010933,0,0,0,0.002755122,0.061104673,1.0933E-05,0,0,0,0,1.0933E-05,0.013731879,0,0,0.002295935,0.001957011,0,0,0,0,0.000448254,0,0,0,0,0,0,0.00010933,0,1.0933E-05,0.000174928,0.000185861,0,0.003564166,0,0,0.01239805,0,0.002842586,0.000229594,2.1866E-05,1.0933E-05,0,0,0,0,5.46651E-05,1.0933E-05,1.0933E-05,2.1866E-05,5.46651E-05,3.27991E-05,0.000393589,0,1.0933E-05,0,0,4.37321E-05,0,2.1866E-05,0,0,0,0.011654604,0.000153062,0,0,0,0,0,0.000163995,0,2.1866E-05,0.000645048,0,0,0,0,0,0.003728161,0.000207727,0,0,0,0,0,0,0,0,0,0,0,1.0933E-05,0,0,0,0,7.65312E-05,0,0,0,0.000951173,0,0,0,0,0,0,0,0,0,0,0,0,1.0933E-05,4.37321E-05,0,0,0,2.1866E-05,0,0,0,0,0,0,0,0,0,0,0,1.0933E-05,0,0,0,0,0,3.27991E-05,0,0,0,0.026304856,1.0933E-05,0,0.055342969,3.27991E-05,0,0,0.076006385,0.008505893,0.006975269,0,0.339798395,0,0,0,0,0,0,0,0,0,0,0,1.0933E-05,0,0,0,0,0.003301773,0,0,0,0.000546651,0.00021866,0,0,0,0,0,1.0933E-05,0,0.002733256,0,3.27991E-05,0.047427459,0.019012529,0.015503028,0.032285221,0,0,0,0,0,0,0,0,0,0
0.003753121,0,0,0,0,0,0,0.00164199,0.004071466,5.585E-06,0,0,0,0.00068137,0.023540779,3.351E-05,0.02972896,1.117E-05,0,0,0,0,0,0,0.005691116,7.819E-05,0.000139625,0.00017872,0.00060318,0,0,0.00172018,0.020921413,0,0,1.117E-05,0,0,5.585E-06,0.009388387,0,0.000117285,0.000340685,0.001010885,0,4.468E-05,1.117E-05,1.6755E-05,0.000519405,2.7925E-05,0,0,3.351E-05,0,0,0.00013404,0,2.234E-05,0.00030159,0.000106115,0,0.002172565,0,0,0.003976521,0,0.00045797,0.00014521,5.585E-06,0,5.585E-06,0,0,0,0.00016755,1.117E-05,1.117E-05,1.117E-05,0.000955035,1.117E-05,0.018581298,0,0.0001117,0,0,0.000686955,0.000541745,0.000106115,5.585E-06,0,0,0.0003351,2.7925E-05,2.234E-05,0,0,0,3.9095E-05,0.00068137,0,0,0.00045797,0,2.7925E-05,0,0,0,0.052627464,0.000508235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385365,0,0,0,0.00097179,0,0,5.585E-06,0,0,0,0,0,0,0,5.585E-06,0,0,0.000240155,0,0,0,1.117E-05,3.9095E-05,0,0,0,1.6755E-05,0,0,0,0,0,0,3.351E-05,5.585E-06,0,0,0,0,0.0002234,1.117E-05,0,5.585E-06,0.009354877,5.585E-06,0,0.028070215,0.0001117,5.585E-06,1.117E-05,0.02757315,0.003088506,0.006763436,0,0.688127964,2.234E-05,0,0,0,0,0,0,0,0,5.585E-06,5.585E-06,0,0,0,0,0,0.000273665,0,0,0,0.00016755,0.00035744,1.6755E-05,0,0,0,0,0,0,0.00175369,0,6.702E-05,0.001949165,0.004423321,0.033761331,0.004518266,5.585E-06,0,5.585E-06,1.6755E-05,0,0,0,0,0,0
0.006616065,1.1597E-05,0,0,0,0,0,0.000307319,0.005926046,0,0,0,0,0.001820723,0.050527952,2.89924E-05,0.025577094,1.1597E-05,0,0,0,0,0,0,0.011637549,0.000313118,0.00011597,0.000736407,0.001409031,0,0,0.002777472,0.02623812,0,0,5.79848E-06,0,0,5.79848E-06,0.012402948,0,6.37833E-05,0.000562453,0.002284601,0,0.000110171,5.79848E-06,0,0.000620437,5.21863E-05,0,0,1.1597E-05,0,0,0.000202947,0,4.05894E-05,0.000945152,0.000278327,0,0.004099525,0,0,0.007567016,0,0.001101711,0.000295722,5.79848E-06,0,0,0,0,0,0.000446483,1.1597E-05,5.21863E-05,1.73954E-05,0.001072719,5.79848E-06,0.007201712,0,0.000133365,0,0,0.000637833,0.000405894,0.000173954,0,0,0,0.001188688,5.21863E-05,1.1597E-05,0,0,0,1.73954E-05,0.000782795,5.79848E-06,3.47909E-05,0.000371103,0,2.31939E-05,0,0,0,0.003044202,0.001745342,0,0,0,0,0,0,0,2.31939E-05,0,0,0,0,0,0,0,0,0.000655228,0,0,1.73954E-05,0.001977282,0,0,0,0,0,0,0,0,0,0,0,0,5.79848E-06,4.63878E-05,1.73954E-05,0,0,7.53802E-05,4.05894E-05,0,1.1597E-05,0,5.79848E-06,0,0,0,0,0,5.79848E-06,1.73954E-05,0,0,0,5.79848E-06,0,0.000231939,1.73954E-05,0,1.1597E-05,0.015441351,0,0,0.03855989,9.85742E-05,0,5.79848E-06,0.061144968,0.008761503,0.010211123,0,0.624531048,4.05894E-05,0,0,0,0,0,0,0,0,0,5.79848E-06,0,0,0,0,0,0.001229278,0,0,0,0.000620437,0.000632034,5.79848E-06,0,0,0,0,5.79848E-05,0,0.003977757,0,0.000173954,0.00454021,0.011034507,0.018607321,0.014960077,5.79848E-06,0,1.73954E-05,1.73954E-05,0,0,0,0,0,0
