o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,o34,o35,o36,o37,o38,o39,o40,o41,o42,o43,o44,o45,o46,o47,o48,o49,o50,o51,o52,o53,o54,o55,o56,o57,o58,o59,o60,o61,o62,o63,o64,o65,o66,o67,o68,o69,o70,o71,o72,o73,o74,o75,o76,o77,o78,o79,o80,o81,o82,o83,o84,o85,o86,o87,o88,o89,o90,o91,o92,o93,o94,o95,o96,o97,o98,o99,o100,o101,o102,o103,o104,o105,o106,o107,o108,o109,o110,o111,o112,o113,o114,o115,o116,o117,o118,o119,o120,o121,o122,o123,o124,o125,o126,o127,o128,o129,o130,o131,o132,o133,o134,o135,o136,o137,o138,o139,o140,o141,o142,o143,o144,o145,o146,o147,o148,o149,o150,o151,o152,o153,o154,o155,o156,o157,o158,o159,o160,o161,o162,o163,o164,o165,o166,o167,o168,o169,o170,o171,o172,o173,o174,o175,o176,o177,o178,o179,o180,o181,o182,o183,o184,o185,o186,o187,o188,o189,o190,o191,o192,o193,o194,o195,o196,o197,o198,o199,o200,o201,o202,o203,o204,o205,o206,o207,o208,o209,o210,o211,o212,o213,o214,o215,o216,o217,o218,o219,o220,o221,o222,o223,o224,o225,o226,o227,o228,o229,o230,o231,o232,o233,o234,o235,o236,o237,o238,o239,o240,o241,o242,o243,o244,o245,o246,o247,o248,o249,o250,o251,o252,o253,o254,o255,o256,o257,o258,o259,o260,o261,o262,o263,o264,o265,o266,o267,o268,o269,o270,o271,o272,o273,o274,o275,o276,o277,o278,o279,o280,o281,o282,o283,o284,o285,o286,o287,o288,o289,o290,o291,o292
0.030204949,0.013932965,0,0,0.000720671,0,0,0,1.26E-05,0,0.00018965,0,0.001441341,0,0,0,0,1.26E-05,0,0,0,0.00030344,0,0,2.53E-05,0,0.00011379,0,0.000126433,0,0.00022758,0,0,0,0,0.004488387,0.00056895,0,0,2.53E-05,0,0.00045516,0,0,0,0,0,0.003299913,0,0.006068805,0.00022758,0.004918261,0,0,0,0,1.26E-05,0,0,0.003312556,0,0,0.000214937,0,0,0.003729786,5.06E-05,0,0,0.00393208,0.000139077,0.000214937,0.000695384,0.000809174,0.000139077,0,7.59E-05,0,0.000391944,0.003021759,0,6.32E-05,0,0,0.00011379,0,0,0,2.53E-05,0.001630991,0,0.003173479,0.002541312,0.005006764,0,0,0,0,0,0,0,0,0.001188474,0.005133198,0,0,0,0,0,0,0,0,0,0.001883858,0.000973537,0.000745957,0.005373421,0.002440165,0.00359071,0.001213761,0.004147017,0,0,0,7.59E-05,0.000101147,0,0.000252867,0,0,2.53E-05,0,0,0.004804471,0,0,0,0.000164363,0,0,0,7.59E-05,0.00045516,0.00011379,7.59E-05,0,0.000252867,0,0,0.000518377,0.000771244,0.003603353,0.0003793,0.030735969,7.59E-05,0.001858572,3.79E-05,5.06E-05,0,0,2.53E-05,0.07134639,0,0,0.000252867,3.79E-05,0.00053102,0,0.000442517,0.0003793,0,0.00434931,7.59E-05,6.32E-05,0.000910321,0,0,0,0,0,0.002490739,0,1.26E-05,0,0,0,0,0,0,0,0,0,0,0.017827115,0,0.00015172,0.00011379,2.53E-05,0.00011379,3.79E-05,0,0,0,0,0,0,0,0,0,0,0,6.32E-05,0,1.26E-05,0,3.79E-05,0.000139077,2.53E-05,0,0,0,0,0,0,0,5.06E-05,0.555573818,0,1.26E-05,7.59E-05,0.06008117,0,0,0.030558962,0,0,0.002313732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000177007,0.002301089,0,0,0.00026551,0,0.00805381,2.53E-05,1.26E-05,0,0,0,0,0,0.000619524,0,0.043619536,0,0,0,0,0,0,3.79E-05,0,0,0,0,0,0,0,0,0,0.000733314,2.53E-05,0.025842995,0.000101147,0,0,0,0,0.002275802
0.171668256,0.037835987,0,0,0.002910461,0,0,0,0.001687578,0,0.00760633,0,0.000562526,0,0,0.000635899,0,0,0,0,0,0,0.012644606,0,0.005551887,0,0.116516252,0,0.003277325,0.001271798,0,0.002519138,2.45E-05,0,0.01291364,0.028077384,0.000807103,0,0,0,0,9.78E-05,0,0.000366865,0,0.000366865,0.000146746,0.005747548,0,0,0,0.014747964,0.00073373,0,0.000366865,0.000122288,4.89E-05,0,0,0.000244577,0,0,0,0,0,0.001491917,0,0,0,0.003497444,0,0,0.000513611,0.012669064,0,0,0,0.000317949,0,0,0,0,0,0,0.000366865,0.000244577,0,0,0,0,0,0,0.004182258,0,0,0,0,0.006823685,0,0,0,0,0.038398513,0.002616969,0.000464695,0,0,0,0,0,0,0,0,0.061266417,0.024213075,0.011788588,0.047961455,0.019174799,0.019443833,0.1387238,0,0,0,0,0.001345171,0.006750312,0,0.015873016,0,0,0.000244577,0,0,0,0,0.002837088,0,0.002323477,0,2.45E-05,0.000782645,0,0.001271798,0.000709272,0,0.000562526,0.000171204,0.00156529,0,0.000293492,0,0.000366865,0.028542079,0.000122288,0,0.001002764,0,0,0,0,2.45E-05,0,0,0,0,0.000709272,0,0,0,0.001834324,0,2.45E-05,0.000317949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073373,0,0,0,0,0,0,0,0,0,0,0.000391322,0,0,0.000317949,0,0.000146746,0.000146746,0,0,0,0,0.002714799,0,0,0,0,0,0,0,0.01041896,0,0,0.003742021,0.001467459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293492,0,0,0.004573581,0.001418544,0,0.00083156,7.34E-05,0.001002764,0,0,0,0,0,0.000195661,0,0.001051679,0,0,0,0.003301783,0,0,0.001369628,7.34E-05,0.001222883,0,0,0,0,0,0,0,0.009880891,0,0.062929538,0,0,0,0,0,0.000342407
0.169142318,0.061530127,0,0,0.005993989,0,0,0,0,0,0.010450161,0,0.005819237,0,0,0.000157277,0,0,0,0,0,0,0.000821334,0,0.006465819,0,0.156752412,0,0.00758423,0,0.003984342,0.000821334,0,0,0.013158814,0.058856424,0.000559206,8.74E-05,0,0,0,0,0,0,0,0.000157277,0.000314553,0.008423039,0,0.000157277,0,0.033797008,0,0,0,1.75E-05,0,0,0,0.000122326,0,0,0,0,0,0.003722214,0,0,0,1.75E-05,0,0.000244653,0.007287152,0.00138054,0,0.000262128,0.000926185,0.00333776,0,0,0,0,0,0,0.000576681,0.000699007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023853628,0.01462673,0.002429051,0.000349504,0,0,0,0,0,0,0,0.058891374,0.035736754,0.011184119,0.002271774,0.018978051,0.013106389,0.040245352,0.000664057,0,0,0,0.000366979,0.002236824,5.24E-05,0.001328114,0,0,1.75E-05,0,0,0,0,0.003145533,0,0.002114497,0.000227177,0,0,0,0.000192227,0,0,0.000297078,0,0.000104851,0,0.001712568,0.003687264,0.004124144,0.004630924,0,0.000856284,0.000139801,0,0.000209702,0,0,0,0,0.000332029,0,0.005504683,1.75E-05,0.000174752,0.006413393,0.002918356,0.001485391,0,0,0.001398015,0,1.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020078988,0,0,0,0,0.00043688,0,0,0,0.000349504,0,0,0,0,0.003495037,0.000594156,0,0.001625192,0,0,0,0,0,0,0,0,0,0,0,0,0.000681532,0,0,0,0,0,0,0.000594156,0,0,0.003197959,0,0,0,0,0,0.001240738,0,0,1.75E-05,0,0,0,0,0.000699007,0,0,0.000227177,0.001939746,0.000751433,0.002918356,0.00141549,0.001118412,0,0,0,0,0,0,0,0,0.000594156,0,0,0.00050678,0,0,0.000349504,0,8.74E-05,0,0,0,0.000384454,0,1.75E-05,0,0.010729764,0,0.116087656,0,0.000157277,0,3.50E-05,0,0
0.074442049,0.037575857,0,0,0.000600486,0,0,0,6.37E-05,0,0.000545896,0,0.00378488,0,0,0,0.002347354,0,0,0,0,0.016504263,0.000109179,0,5.46E-05,0,5.46E-05,0,0.000163769,1.82E-05,0.000937122,0,0,0,1.82E-05,0.003766684,0.000109179,1.82E-05,0,0,0,8.19E-05,1.82E-05,0.00268399,0,4.55E-05,0,0.010917925,0,0.014366169,3.64E-05,0.001601296,0,0,0,0,0,0,0,0.000391226,0,0,0,0,0,0.000327538,0,8.19E-05,0,0.003621112,0.003830372,0.000691469,0.000154671,0.000764255,4.55E-05,0,0,1.82E-05,0,0.011008907,0,0,0,0,1.82E-05,9.10E-06,0,0,0,0,0,2.73E-05,0,0.000100081,0,0,0,0,0,0,0,0,0.000627781,0.011281855,0,0,0,0,0,0,0,0,0,0.00079155,0.002001619,0.000291145,0.006077645,0.004339875,0.002138094,0.000573191,0.000345734,0,0,0,0.000191064,0,0,0.000154671,0,0,9.10E-06,0,0,3.64E-05,0,8.19E-05,0,6.37E-05,3.64E-05,0,0,0.000373029,0.000100081,0.000100081,0,0,0.00020926,0,0,0.00173777,0.000118278,0.002565712,0.000100081,0.000200162,0,0.141250648,0.004112418,0.003075215,0,0.032062305,0.031552802,0.004949459,0,0,6.37E-05,2.73E-05,3.64E-05,0,0,0.000200162,0,0,0.258472764,0,0,0,0,0,4.55E-05,0,0.00020926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19E-05,0.000773353,0.006405182,0,0,0,0,0,0,0,2.73E-05,0,0,0,0,9.10E-06,0,0.000100081,0,0,0.000145572,2.73E-05,0,0,0,0,0,0,0,0,0.056891485,0,0,0,6.37E-05,0,0,0.053479634,0,0.00047311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004303482,0.001328347,0,0,0,0,0.013147001,0,0,0,0,0,0,0,0.045263895,0,0,0,0,9.10E-06,0,0,0,0,3.64E-05,0,0,0,0,0,9.10E-06,0,0,0.010435716,0.000709665,0.093812266,0.000764255,0,0,9.10E-06,0,0.009134664
0.272430203,0.050571066,0,0,0.001998731,0,0,0,4.76E-05,0,0.000729695,0,0.004394036,0,0,0,0,0,0,0,0,0.017147843,0.000634518,0,0.000174492,0,0.000253807,0,0.000412437,4.76E-05,0.001570431,0,0,0,0,0.006614848,1.59E-05,0,0,0,0,6.35E-05,0.000190355,0.001459391,0,0.000571066,0,0.016148477,0,0.106281726,0,0.006043782,0,0,0,7.93E-05,0.000174492,0,0,0.000237944,0,0,0.000190355,0,0,0.000999365,0,0,0,0.005060279,0.015736041,0.000158629,0.003077411,0.002506345,0,0,0.000111041,0.00080901,0,0.017290609,0,0,0,0,1.59E-05,9.52E-05,0,0,0,3.17E-05,0,0.000111041,0.000571066,0.005488579,0,0,0,0,0,0,0,0,0.002791878,0.002982234,0,0,4.76E-05,0,0,0,0,0,0,0.001792513,0.006932107,0.000507614,0.003759518,0.003013959,0.00517132,0.000491751,0.000793147,0,0,0,1.59E-05,0,0,1.59E-05,0,4.76E-05,9.52E-05,0.000158629,0,0.000888325,0,1.59E-05,0,3.17E-05,0,0,0,0.000190355,0.000301396,6.35E-05,0,0,0.000237944,0,6.35E-05,0.001269036,0.000618655,0.10107868,0.000602792,0.006234137,1.59E-05,0.02079632,0.000333122,0.023207487,0,0.002141497,0.000840736,0.018353426,0,0,0,0,3.17E-05,0,0,0.000761421,0,0.000174492,0.025983503,6.35E-05,0.005139594,0,0.000111041,1.59E-05,0,0,0,0,0,0,9.52E-05,0,0,0,0,0,0,0,0,0.000174492,0,0,6.35E-05,0,0.000444162,0,0,0.001284898,0,0,0,0,0,0.000348985,0,0,0,6.35E-05,0,0.000158629,0,0,0.000666244,0.00069797,0.000444162,0,0,0.000206218,0,0,0,0,0.009977792,0,6.35E-05,0,0.000285533,0,0,0.037325508,0,0.001570431,0.003013959,0,0,0,0,0,0,3.17E-05,0,0,0,0,0,0.000111041,0.001427665,0.003220178,0,0,0.000618655,0,0.035374365,0,0,0,0,0,0,0,0.029394036,0,1.59E-05,4.76E-05,0,0,0,0,0,7.93E-05,0,3.17E-05,0,0,0,0,0,0,1.59E-05,0.005234772,1.59E-05,0.06319797,3.17E-05,0,0,0,0,0.02553934
0.321452255,0.109033074,0,0,0.00184433,0,0,0.000176144,0,0,0.008040451,0.000155421,0.004372513,0.00051807,0,8.29E-05,9.33E-05,0,0,0.000269397,0,0,4.14E-05,0,0.004144562,0,0.000497347,0,0.076829824,0.000341926,0.001958306,0,0,0,0.000165782,0.029001575,0,0,0,0,0,0.000134698,9.33E-05,0,0,1.04E-05,0,0.089636522,0,0.00766744,2.07E-05,0.002901194,0,0,0,0,0,0,0,0.000341926,0,0,0,0,0,0.00442432,0,0,0.006859251,0.001233007,0.000942888,0.000207228,0.025240385,0.001564572,0,0,0,0.008869363,0,0.009449602,0,0,0,0,0,0.000113975,0,0,0,0,0,0.000259035,3.11E-05,0,0,0,0,0,0,0,0,0,0.002693966,0.005097812,2.07E-05,0,0,3.11E-05,0,0,0,0,0,0.007470574,0.002424569,0.002683604,0.001523127,0.004600464,0.020629559,0.007284068,0.000476625,0,0,0,0,0,0,0.000186505,0,6.22E-05,0.000383372,0,0,0.000435179,0,0,0,0.000880719,0,0,0,0.003408903,0.000176144,0,0.000248674,0,0.008299486,0,2.07E-05,0.006993949,0.000227951,0.002942639,0.00279758,0,0,0.000642407,0.000766744,0.002082643,0,0,0.026877487,0.000632046,0,0,0,0,0,0,0.000673491,0.000652769,0,0.000435179,0.00110867,0,0,0,0,0,0,0,0.000300481,0,0,0,0.000580239,0,0,0,0,0,0,0,0,0,0,0,0.002932278,0,0,0,0,0,0,0,0,0,0,0.003419264,0,0,1.04E-05,0,0.000238312,0,0,0,0.001823607,0.000683853,0.000155421,0,0,0,0,0,0,0,0.002766495,0.000269397,0,0,0.001129393,0,0,0.002041197,0,0,0,0,0,0,0,0,0,0,0,0,1.04E-05,0,0,0,0.000373011,0,0,0,0.009242374,0,0.04444007,0.000673491,0.000165782,0,0,0,0,0,0,0,0.052521966,0.000414456,0,0,0,0,0,0.000113975,0.000103614,0,0,0,0,0,0,0,0,0.004579741,0,0.036119861,0,0,0,0,0,0
0.040751227,0.004944831,0,0,5.82E-05,0,0,0,4.85E-05,0,8.73E-05,0,0.000824139,0,0,0,0.002297892,0,0,0,0,0.000164828,2.91E-05,0,0,0,9.70E-05,0,0,0,5.82E-05,0,0,0,0,0.001134402,0,0,0,0,0,0,0,5.82E-05,0,9.70E-06,0,0.003228684,0,5.82E-05,0,0.001037445,0,0,0,0,0,0,0,0.000562353,0,0,0,0,0,0.000300568,0,0,0,0.001919758,0.002734201,2.91E-05,8.73E-05,0.000261785,9.70E-05,0,0,0,0,0.000533266,0,0.001493145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038783,0.000572049,0,0,0,0,0,0,0,0,0,0.001250751,3.88E-05,6.79E-05,0.086466676,0.000572049,0.000164828,0.000184219,0.000174523,0,0,0,0,0,0,0.000639919,0,0,0,0,0,9.70E-06,0,0,0,5.82E-05,0,0,0,0,9.70E-06,0,0,0,0,0,0,0.003655297,0.001270143,0.00052357,0.000164828,0.108398456,0,2.91E-05,0.096647211,0.002026411,0,0.003771646,0,0,0,1.94E-05,6.79E-05,2.91E-05,0,0,0,2.91E-05,0,0,0.00129923,0,0.014175183,0,0,0,0,0,0.001425275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70E-06,0,0,0,0,0,0,0,0,9.70E-06,0,0,0,2.91E-05,2.91E-05,4.85E-05,3.88E-05,0,0,0,0,0,3.88E-05,0.529281157,0,1.94E-05,9.70E-06,1.94E-05,0,0,0.042486765,0,0.001822801,0.000426613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007426943,0.003063856,0,0,0,0,2.91E-05,0,0,0,0,0,0,0,0.001483449,0,0,0,0,0,0,0,0,0,0,2.91E-05,0,0,0,0,0,0,0,0.000620528,0,0.015009017,0,0,0,0,0,0.011033761
0.058979682,0.021160195,0,0,0.0002042,0,0,0,0.0001021,0,5.10E-05,0,0.000493483,2.55E-05,0,0,4.25E-05,0,0,0,0,0.003284212,8.51E-06,0,0,0,5.10E-05,0,8.51E-06,3.40E-05,7.66E-05,0,0,0,0,0.001990947,4.25E-05,0,0,0,0,2.55E-05,0,0.000450941,0,0,0,0.004066978,0,0.000297791,0.017978083,0.001888847,0,0,0,0,0,0,0,0.000578566,0,0,0,0,0,0.000144641,0,0.065965014,0,0.001020999,0.003062996,0.000238233,0.000127625,0.000510499,0,0,0.00015315,3.40E-05,0,0.001208182,0,0.000553041,0,0,0,0,0,0,0,0,0,0.00101249,8.51E-06,8.51E-06,0,0,0,0,0,0,0,0,0.000459449,0.001803764,0,0,0,0,0,0,0,0,0,0.000570058,5.10E-05,5.96E-05,0.079731477,0.001293265,5.10E-05,0.0002042,0.000297791,0,0,0,0,3.40E-05,0,0.001131607,0,0,0,0,0,2.55E-05,0,0,0,4.25E-05,0,0,0,0,0,0,0,0,2.55E-05,0,1.70E-05,0.034509751,0.000195691,0.000561549,0.000416908,0.107417554,0,4.25E-05,0.139170609,0.0002042,0,0.01657421,0,0.0001021,0,0,0,1.70E-05,2.55E-05,0,0,6.81E-05,0,0.000825307,8.51E-06,0,0.10343566,0,0,0,0.001480448,0,0.005343226,0,0,0,0,0,0,0,0,0,0,0,0,0.001080557,0,0.0001021,0.000816799,0.007623456,0.0001021,0,0,0,0,0,0,0,0,0,0,0,1.70E-05,4.25E-05,0,0,0,0,0,0,0,0.000161658,0,0,0,0,5.96E-05,0,0.110489058,0,1.70E-05,0,0.018182282,0,0,0.081994691,0,0.000757241,0.004441344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007785114,0.00228023,0,0,8.51E-06,0,0.000629616,0,0,0,0,0,0,0,0.010950209,0,0,0,0,0,0,0,0,8.51E-06,0,3.40E-05,0,0,0,8.51E-06,0,0,0,0.001250723,0,0.044753769,0,0,0,0,0,0.024316782
0.359035733,0.136638742,0,0,0.003419388,0,0,0,0,0,0.012309797,0.000410327,0.000581296,0,0,0.000889041,0,0,0,0,0,0,0.025064114,0,0,0,0.078987861,0,0.031082236,0.002120021,0.000923235,0.00044452,0.000957429,0,0.005436827,0.077859463,0.001436143,0,0,0,0,0,0,0,0,0,0,0.004069072,0,0.001162592,0,0.012993674,0.000307745,0,0,0,0.00123098,0,0,0.000991622,0,0,0,0,0,0.001401949,0,3.42E-05,0,0,0,0.001333561,0.000205163,0.001025816,0,0,0,0.004308429,0,0,0,0,0,0,0.000581296,0.000102582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008616858,0.000752265,0.004103266,0,0,0,0,0,0,0,0,0.001025816,0.001572918,0.000170969,0,0.010258164,0.006565225,0.019148572,0.000854847,0,0,0,0,0,0.000478714,0,0,0.000512908,0.018259532,0.00044452,0,0.011010429,0,0.015284664,0,0.011523337,0.000820653,3.42E-05,0.001641306,0,0,0,0,0.000102582,0,0,0,0.008445888,0,0,0.004992306,6.84E-05,0,0.002017439,3.42E-05,0.000752265,0,0,3.42E-05,3.42E-05,0,0,0.004342623,0,0,0,0.001914857,0.023457001,0,0,0.002188408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006394255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000581296,0,0,0,0,0,0.001880663,0,0.001025816,0,0,0,0,0,0,0,0.001401949,0,0,0,0.003009061,0.00229099,0,0.001743888,0,0,0,0,0,0,0.000820653,0,0,0,0,0,3.42E-05,0,0,0,0.002154214,0,0,0,0.002188408,0,0.011044623,3.42E-05,0,0,0,0,0,0,0.001265174,0,0.0016755,0,0,0.000170969,0,0,0,0,0,0.001880663,0,0,0,0,0.000307745,0,0,0,0,0.0312874,0,0,0,0,0,0
0.281920869,0.073109086,0,0,0.00215302,0,0,0,0,0,0.022591113,0.000312032,0,9.36E-05,0,0.000312032,0,0,0,0,0,0.000187219,0.025929855,0,6.24E-05,0,0.108899151,0.000343235,0.000655267,0.000436845,0.000374438,0,0,0,0.011482776,0.046898402,0.000998502,0.000187219,0,0,0,0,0,0.00078008,0,0,0.001591363,0.02265352,0,0.000468048,3.12E-05,0.012574888,0,0.001279331,0,0,0.000936096,3.12E-05,0,0.001497753,0,0,0,0,0,0.005897404,0,0,0,0.001497753,0,9.36E-05,0.008924114,0.001934598,0,0,0.001435347,0.004555667,0,0,0,0,0,0,0.000436845,0.000249626,0.000218422,0,0.000156016,0,0,0,0.000998502,0,0,0,0,0.000218422,0,0,0,0,0.045026211,0.000811283,0.001747379,0,0,3.12E-05,0,0,0,0,0,0.015976036,0.002309036,0.00215302,0.002683475,0.036102097,0.007800799,0.052452571,0.000748877,0,0,0,0,0.004337244,6.24E-05,0,0,9.36E-05,0.001060909,0.001154518,0,0.006989516,3.12E-05,0.003089116,0,0.005242137,0,0,0,0.002870694,0.00068647,0,0,0.010016226,0,0,0,3.12E-05,0.000124813,0.004337244,0.002839491,0.000280829,0,0.000998502,0,0,0,0,0,3.12E-05,0.000499251,0.000218422,0.000218422,0.000530454,0,0,6.24E-05,0.004150025,0,0,0,0.000405642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004555667,0,0,0,0,0,0,0,0,0,0,0.000312032,0,0,0.001903395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003588367,3.12E-05,0,0,0.000343235,0,0,0.000312032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000717673,0.004243635,0,0,0,0.019283575,0,0.00078008,0.000998502,0.000842486,0,0,0,0,0,0.000405642,0,0.000811283,9.36E-05,0,0,0,0,0,0.000873689,0.000280829,0,0,0,0,0,0,0,0,3.12E-05,0,0.095981028,0,0,0,0,0,0
0.008756567,0.001059262,0,0,1.41E-05,0,0,0,1.41E-05,0,1.41E-05,0,0,0,0,0,0,0,0,0,0,0.000706175,0,0,0,0,4.24E-05,0,2.82E-05,0,0,0,0,0,0,0.000211852,0,0,7.06E-05,0,0,0.001468844,0,4.24E-05,0,1.41E-05,0,0.000141235,0,0,0,0.029772329,0,0,0,0,0,0,0,0,0,0,9.89E-05,0,0,8.47E-05,0,0,0,0.001440597,0.001482967,9.89E-05,4.24E-05,0.00634145,0,0,0.000155358,0.000706175,0,0.00032484,0,0,0.000720298,0,1.41E-05,0,0,0,0,0,0,0,1.41E-05,0,0,0,0,0,0,0,0,0,0.000169482,0.000466075,0,0,0,0,0,0,0,0,0,0.001624202,1.41E-05,0.000508446,0.000169482,0.729238461,0,0.117493362,0.000593187,0,0,0,0,0,0,0.001595955,0,0,0,0,0,0,0,0,0,1.41E-05,0,0,0,0,0,0,0,0,0,0,0,0.000197729,0,0,0,4.24E-05,0,0,0.005889498,4.24E-05,0,0,0.003686232,8.47E-05,0,0,0,0,0,0,0,0,0,0,2.82E-05,0,0.02319078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06E-05,4.24E-05,0,5.65E-05,0,0,0,0,0,0,0,0,0.000353087,0,0,0,0,4.24E-05,0,0,0,9.89E-05,0,0,0,0,0,0,0,0,0,0.016100785,0,0,0,4.24E-05,0,0,0.003036552,0,0.000141235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000579063,0.000225976,0,0,2.82E-05,0,0.000310717,0,0,0.000112988,8.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41E-05,0,0,0,1.41E-05,0,0.02634032,0,0,0,2.82E-05,0,0.013346704
0.01446939,0.024267684,0,0,0.000110093,7.86E-06,0,0,9.44E-05,0,1.57E-05,0,0,0,0,0,5.50E-05,0,0,0,0,0.007313333,0.00072347,0,7.08E-05,0,7.86E-05,0,0.000204459,0,0,0,0,0,7.86E-06,0.007069555,0,0,8.65E-05,0,0,0.001211025,0,0.000880745,1.57E-05,0.000220186,0,0.002657964,0,0.000117957,0,0.021310895,0,0,0,0,7.86E-06,0,0,0.000747061,7.86E-06,0,0.002060315,0,0,0.001297527,0,0,0,0.005984351,0.003955491,0.00258719,0,0.000503283,7.08E-05,0,0,0.001132387,0,0.000676287,0,0,0.001226753,0,0,0,0,0,0,0,0,0,7.08E-05,7.86E-06,0,0,0,7.86E-06,0,0,0,0,0.000251642,0.000982975,0.000275233,0,0,0,0,0,0,0,0,0.001478394,0.000401054,0.002948925,0.000377462,0.15203869,0.003861125,0.003515118,0.022836472,0,0,0,0,0,0,0.000471828,4.72E-05,0,0,0,0,0,0,0.000149412,0,0,0,0,0,0,0,0,0,0,0,0,7.86E-06,0.000314552,2.36E-05,2.36E-05,0.000338143,0.002492824,0,0.000173004,0.000503283,3.15E-05,0,7.08E-05,0,2.36E-05,0,0,0,0,3.93E-05,0,0,0,0,4.72E-05,0.000117957,0,0.016537569,0,0,3.15E-05,0,0,0.000243778,0,0,0,0,0,0,0,0.000180867,0,0,0,0,0,0,0,3.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117957,0,0,0,0.000290961,0,0,0,0,0,0.000306688,0,0,0,0.514292455,0,0,0,0,0,0,0.00428577,0,0,0.000141548,0,0,0,0,0,0,0,0,0,7.86E-06,0,0,0,0.000644832,0.010270121,0,0,0.000125821,0,0.03175402,0.000401054,0,2.36E-05,0,0,0,0,0.014139111,0,0.000102229,0,0,0,3.93E-05,7.86E-06,0,3.93E-05,0,0,0,0,0,0,0,0,0,7.86E-06,0.001462667,0.088357646,0.000102229,1.57E-05,0,1.57E-05,0,0.020839067
0.016656435,0.005729486,0,0,0.0001637,0,0,0,0,0,0.0001637,0,0,8.18E-05,0,0,8.18E-05,0,0,0,0,0.000736648,0,0,0,0,0,0,0.000122775,0,0,0,0,0,0,0.000368324,0,0,0,0,0,0,0,0,0,0,0,0.000859423,0,0.000245549,0,0.001473297,0,0,0,0,0,0,0,0.000777573,0,0,0,0,0,4.09E-05,0,0,0,0.000736648,0.022754246,0.000450174,8.18E-05,0.000941273,0,0,0,0.000122775,0,0.000327399,0,0,0.000245549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09E-05,0.000245549,4.09E-05,0,0,0,0,0,0,0,0,0,0.005524862,0.0001637,0.000491099,0,0.507959894,0.013832617,0.093186004,0.000491099,0,0,0,0,0,0,0.000368324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000491099,0,0,0.000122775,0.004992838,0,0,0.00216902,8.18E-05,0,0.000122775,0.000122775,0.05283405,0,0,0,0,4.09E-05,0,0,0,0,0.000204625,0,0,0.016738285,0,0,0,0,0,0.001718846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002537344,4.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18E-05,0,0,0,0,0,4.09E-05,0,0,0,0.068958461,0,0.000204625,0,0,0,0,0.004665439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122775,4.09E-05,0.003396767,0,0,0.006547984,0,0.081031308,4.09E-05,4.09E-05,8.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000327399,0.068467362,0,0,0,0.0001637,0,0.008062206
